imdb_id	title	runtime_mins	primary_genre	directors	writers	casts
5702314	Dance Night Obsession	94	Thriller	nm0523323	nm0175768,nm0484262	nm0004645,nm0117009,nm2437382,nm0404693
5713856	#Like	93	Thriller	nm0685290	nm0685290	nm0578766,nm0934637,nm8986300,nm7748508
5719748	Cold Pursuit	119	Action	nm0596407	nm2737558,nm0007344	nm0000553,nm0000368,nm6183410,nm1002664
5723462	Right Before Your Eyes	75	Drama	nm3254115	nm3254115,nm1473689,nm6624723	nm0641168,nm7602592,nm0933096,nm3125601
5727208	Uncut Gems	135	Crime	nm1343394,nm1509478	nm2563482,nm1343394,nm1509478	nm0001191,nm9681752,nm0579953,nm11243726
5740868	Benjamin	85	Comedy	nm0756114	nm4127806	nm0756114,nm1117791,nm0707476,nm0652783
5754414	The Beast	78	Horror	nm5470795	nm5470795,nm5763735	nm7958343,nm5080180,nm8170212,nm5510017
5754850	Cubby	83	Comedy	nm6402365,nm7442357	nm6402365	nm0005359,nm2192439,nm2185539,nm0593291
5757874	Pegasus: Pony with a Broken Wing	86	Family	nm0784805	nm3842150,nm1878140,nm0784805,nm1961925	nm0001738,nm0004806,nm0000792,nm6255204
5761606	Full-Dress	80	Comedy	nm1087281	nm1087281	nm3571592,nm1250510,nm1923497,nm2142745
5764344	La Rosa és morta	72	Drama	nm8177823	nm8177823,nm8185502,nm8177769,nm8185500,nm8185501,nm8185503	nm2619387,nm3771383,nm8182124,nm8182125
5765296	Beaten	93	Action	nm1732138	nm1732138	nm3181865,nm3153762,nm6597303,nm4425416
5765530	Myra	54	Comedy	nm6908813	nm6908813	nm0001744,nm7871228,nm4924757,nm0868782,nm2755651,nm2556200,nm0406939,nm1075323
5774054	Dolphin Kick	89	Adventure	nm1635088	nm1635088,nm4205661,nm8186382	nm8186383,nm5738296,nm4205661,nm8614023
5776428	The Low End	72	Thriller	nm7641031	nm7187847	nm8309009,nm6604244,nm9150939,nm8195302
5779544	Vesánica	90	Thriller	nm8191584	nm8191584	nm8195280,nm8195283,nm7392252,nm8195276
5784434	Jin Huang Cheng	100	History	nm0576610	nm1802940	nm1089752,nm8195897,nm1375686,nm2422449
5792164	A Sense of Purpose: Fighting for Our Lives	90	Drama	nm3795771	nm3795771	nm5561507,nm6452377,nm3795771,nm4193949
5792656	Running with the Devil	100	Crime	nm5917942	nm5917942	nm0000115,nm0721376,nm0369513,nm0004753
5805768	Abe	85	Family	nm2753976	nm2753976,nm7399622,nm1198139,nm0901038	nm0231436,nm0546797,nm6907855,nm8791949
5805876	Zombie with a Shotgun	79	Action	nm2081348	nm2081348	nm5212563,nm1786398,nm0381680,nm5504956
5806558	The Artist's Wife	94	Drama	nm4305424	nm1745567,nm4305424,nm1459623	nm0000565,nm0001136,nm1628115,nm2240326
5811318	Horatio	86	Drama	nm3804988	nm3804988	nm0579201,nm6373095,nm0211770,nm0553417
5814534	Spies in Disguise	102	Action	nm0702863,nm2939767	nm1909378,nm1248357,nm0178589,nm1124448	nm3014031,nm11227603,nm11336007,nm5337106
5815016	Mosley	96	Animation	nm0040619	nm0040619	nm0005128,nm0722636,nm1055302,nm0607325
5816566	Sequestrada	92	Drama	nm3587575,nm0812309	nm3587575,nm0812309	nm7264641,nm0001543,nm0625789,nm3474811
5817660	Wycieczka	106	Thriller	nm2085655	nm2085655	nm2098839,nm4007277,nm3987270,nm0417597
5821162	Kamsa	93	Drama	nm7273570	nm8229514,nm7273570	nm7728955,nm8229524,nm3153419,nm7592784
5821344	Life in Rainbow	127	Adventure	nm8229762	nm7649391	nm8285699,nm8285697,nm8285696,nm8285698
5822564	The Kitchen	102	Action	nm0075696	nm0075696,nm8231176,nm7873490	nm0565250,nm1840504,nm0005253,nm1727304
5824410	El Kiosco	94	Comedy	nm8232657	nm8232657	nm0248371,nm0785612,nm0016039,nm1432814
5827352	Aversion	90	Thriller	nm1280832	nm1280832	nm1967112,nm1522377,nm0144747,nm1072711,nm1130058,nm1355804
5827564	Talking About Adultery	72	Animation	nm3529681	nm1995229,nm3529681	nm2147605,nm3730280,nm5288533
5827916	A Hidden Life	174	Biography	nm0000517	nm0000517	nm0225944,nm5638960,nm0800314,nm0626955
5834278	The Directive	113	Action	nm5403004	nm5403004	nm6916945,nm8935769,nm9184790,nm6916948
5834680	Zombie Town	75	Family	\N	nm0759986	nm3620313,nm4326032
5834854	Mary	84	Horror	nm0003922	nm1097510	nm0000198,nm0607865,nm2636310,nm2640887
5838376	The Best Laid Plans	73	Comedy	nm4186485	nm4186485	nm0001643,nm0623605,nm4186485,nm7352075
5844286	Utdrikningslaget	82	Horror	nm1420315	nm1420315,nm2267623	nm4181578,nm3943964,nm5122329,nm1863949
5848416	Walk. Ride. Rodeo.	100	Drama	nm3440937	nm1209105,nm7401913,nm0178547	nm1682400,nm0701512,nm0003082,nm4865040
5848714	American Violence	107	Crime	nm1914394	nm2843255	nm1839980,nm0001136,nm0000612,nm1551922
5849266	Buck Run	80	Drama	nm2849114	nm2296237	nm0001457,nm0640413,nm0362955,nm6215381
5859038	Know Your Enemy	84	Drama	nm0271098	nm0271098	nm3104410,nm1172901,nm0827561,nm4313392
5862166	The Poison Rose	98	Mystery	nm4209533,nm0303032	nm4209533,nm8729010,nm0759363	nm0000237,nm0000151,nm0000409,nm0000463
5863216	A Little Water	80	Drama	nm5452889	nm3905406,nm5125721	nm4497612,nm5125721,nm5826922,nm0679486
5865326	The Laundromat	95	Comedy	nm0001752	nm7328716,nm1994243	nm0000198,nm0000104,nm2973791,nm11046604
5867790	Attachments	78	Comedy	nm1077097	nm0004767,nm1077097	nm0001684,nm3490055,nm6847474,nm5703727
5868938	A Message Through Time	60	Drama	nm3498962	nm8274500	nm8302906,nm8302915,nm6608438,nm8302913,nm3498962,nm8302911,nm3497575
5869224	El diablo blanco	83	Drama	nm1926211	nm1188396,nm6155684,nm1926211	nm2764483,nm1882944,nm2255289,nm3030802
5869370	Dedicada a mi Ex	94	Comedy	nm4501710	nm9065178,nm9065179,nm4501710,nm3616600	nm3901455,nm2916986,nm1274645,nm3223616
5869404	Ma famille et le loup	80	Comedy	nm2348224	nm5526293,nm1166131,nm1159646,nm2969981,nm1624842	nm0560962,nm0734004,nm0758912,nm1669784
5870756	Death Camp	90	Horror	nm1843556	nm2379846	nm0301381,nm2437382,nm6171194,nm2454994
5884052	Pokémon Detective Pikachu	104	Action	nm1224299	nm2021624,nm1658012,nm1224299,nm2081046,nm2270979,nm0846969,nm2242949,nm2095966,nm2298593	nm0005351,nm6819854,nm1105980,nm0631490
5884142	Cleo	99	Adventure	nm3687514	nm3285500,nm3687514	nm1090576,nm0768058,nm0066654,nm0517937
5886046	Escape Room	99	Action	nm0733263	nm0776885,nm3481322	nm5347988,nm2383250,nm1337350,nm0479527
5888794	Calypso	82	Drama	nm3952232	nm0392955,nm2353669	nm2852974,nm2043351
5891260	Groupers	109	Comedy	nm6656762	nm6656762	nm4860708,nm7808688,nm5899205,nm7127791
5898118	Pestilenz	70	Horror	nm4728168	nm4728168	nm10124892,nm3025400,nm1591928,nm9391879,nm5254746,nm4774235,nm4729032,nm7059072
5905328	Grace Is Gone	90	Action	nm2952745	nm3471686,nm2952745	nm8709554,nm0787900,nm5825804,nm8709556
5905336	Zgodbe iz kostanjevih gozdov	81	Drama	nm3509902	nm3509902,nm3518952	nm0208452,nm1683371,nm5789486,nm1021672
5907618	Dance Together	90	Family	nm8310746,nm8313296	nm3288777	nm3288777,nm8341384,nm5589030,nm2264289
5908918	Radius	9	Sci-Fi	nm3209463	nm1075743,nm0203280	nm0242082,nm2495152,nm2457729,nm7091471
5913798	Wounds	95	Drama	nm2035118	nm2035118,nm11015372	nm2309517,nm5939164,nm3194762,nm7405977
5919756	Clifton Hill	100	Drama	nm2024774	nm6475354,nm2024774	nm3095562,nm2193120,nm0189887,nm0425053
5929354	Out of Sight, Out of Mind	131	Drama	nm5248148	nm5248148	nm6660076,nm5248148,nm8330678,nm4784702
5932728	The Professor and the Madman	124	Biography	nm1731154	nm0000958,nm0464548,nm1731154,nm2278762	nm0000154,nm0000576,nm0550371,nm1754059
5933040	The Composer	90	Comedy	nm5302461	nm8334282,nm5302461	nm4340343,nm6531699,nm7171852,nm7295316
5935518	Stay	93	Drama	nm5496621	nm5496621	nm3828254,nm4373033,nm4481254,nm5577844
5939324	The Best of Dorien B.	107	Comedy	nm0089091	nm0089091,nm0726892,nm1966423,nm2471746,nm2289866,nm2033855	nm0226623,nm0893637,nm2012985,nm1484367
5941526	The Pupil	71	Drama	nm4483826	nm4483826	nm4639594,nm7672218,nm5169616,nm4589838,nm4538640,nm7165854,nm5747913,nm4492749
5941692	Miss Bala	104	Action	nm0362566	nm3722546	nm1752221,nm0215281,nm10441873,nm0661087
5943424	Smile	81	Adventure	nm3927603	nm0031325,nm6876571,nm3927603	nm5465709,nm1047726,nm3598512,nm3119680
5945958	Hard Laughter	80	Comedy	nm10803649	nm5238220,nm7048195	nm4801744,nm1059250,nm5667981,nm4881545
5951188	Balkanskiy rubezh	130	Action	nm1543762	nm9446329,nm8348954,nm0623392	nm3039952,nm6914293,nm0476544,nm2045831
5952372	Tennessee Gothic	88	Comedy	nm1723196	nm0751400,nm1723196	nm3977524,nm6475126,nm7470576,nm0717080
5952594	The Mustang	96	Drama	nm0166438	nm2178754,nm0635431,nm0166438	nm0774386,nm4207146,nm0001136,nm4594069
5954556	The Flood	99	Drama	nm2838555	nm4611444	nm0372176,nm0315567,nm2807846,nm1446717
5956016	Stay Out Stay Alive	85	Horror	nm0951066	nm0951066	nm3100449,nm6497599,nm2760407,nm3357158
5968394	Captive State	109	Drama	nm1012501	nm0066464,nm1012501	nm0000422,nm5480894,nm3718007,nm0267812
5969180	I Hate Kids	89	Adventure	nm0038875	nm0226328,nm0870694	nm0779866,nm4270695,nm4721354,nm1036340
5973036	The Great Indian Escape	117	Adventure	nm2172369	nm2172369	nm8367843,nm6297982,nm3170576,nm7205058
5974030	The Jesus Rolls	85	Comedy	nm0001806	nm0088397,nm0001053,nm0001054,nm0001806	nm0001806,nm0134072,nm0851582,nm0000215
5976054	Skullz	90	Adventure	nm3240563	nm4761394,nm3240563	nm1397732,nm0267003,nm2553833,nm5333264
5977276	The Aftermath	108	Drama	nm0448757	nm1100123,nm3143608,nm0988986	nm0461136,nm10538596,nm0650284,nm0164809
5982922	Hatchback	86	Comedy	nm4337413	nm4337413	nm5662176,nm6213105,nm6504082,nm3293435,nm1511698,nm6198686,nm2475309,nm6012692
5987700	Balboa Blvd	94	Drama	nm5415467,nm3347121	nm5415467,nm3347121	nm5482964,nm1836893,nm3870399,nm5863959
5988246	El Chata	75	Drama	nm8349892	nm8349892,nm1387054	nm5667034,nm8349893,nm0479876,nm3555629
5990050	Be There	82	Drama	nm6407924	nm6407924,nm6552696	nm6552696,nm7403515,nm4260423,nm8720120
5990444	The Trap	90	Comedy	nm1336172	nm1393214,nm1479775,nm1537777,nm2434433	nm1939267,nm0258402,nm0222643,nm0001451
5990464	Rag Doll	103	Action	nm1054636	nm8380918	nm2908347,nm0258632,nm0427963,nm0002364
6002272	My Pot of Gold	57	Comedy	nm4417282	nm4417282	nm0415526,nm8996249,nm7461993
6009582	What Lies Ahead	88	Thriller	nm3870441	nm5093043	nm0932454,nm2730808,nm2034147,nm2740844
6012380	Ordinary Love	92	Drama	nm2441296,nm2443600	nm1652160	nm0000553,nm0544334,nm0932837,nm1904716
6012446	Extracurricular Activities	86	Comedy	nm0523239	nm0844554	nm0264579,nm1526554,nm1225406,nm0900877
6013674	Second Half	107	Drama	nm1376252	nm1376252	nm0359749,nm3361952,nm3567701,nm3454214
6015634	Flying Cars	88	Adventure	nm4490718	nm4490718	nm2585449,nm4435720,nm5815131,nm10762483
6015760	They're Inside	83	Horror	nm5807567	nm7625600,nm5807567	nm6680454,nm4976199,nm4826544,nm3308859
6017344	Bosc	85	Drama	nm1313985	nm1313985	nm3364202,nm6146832
6017756	Radioactive	109	Biography	nm2277869	nm9706688,nm2113666	nm5896355,nm0683253,nm0727165,nm2902567
6017926	Crucible of the Vampire	96	Drama	nm6470777	nm8400911,nm6470777,nm0938708	nm2835435,nm0607403,nm1659162,nm0189468
6018556	Rakkhosh	128	Horror	nm4015368,nm4596095	nm4015368,nm8300759,nm10304029,nm6687471	nm3140757,nm0592799,nm1318578,nm2981021
6019394	She's Just a Shadow	118	Crime	nm1353543	nm1353543	nm5148840,nm2835835,nm8120298,nm8120299
6019406	The Workout Room	80	Comedy	nm8526631,nm5438610	nm6067779	nm0868957,nm0870206,nm1807170,nm5460805
6021482	American Exit	86	Adventure	nm0564928,nm1703840	nm0564928,nm1703840	nm0176981,nm5920962,nm0001424,nm1834096
6022266	Infección	100	Horror	nm5923515	nm5923521,nm5923515	nm2592649,nm4489939,nm7225701,nm5463976
6023242	Obsession	90	Thriller	nm1058247	nm0996086	nm0001616,nm3088312,nm0000374,nm0763650
6026940	His, Hers & the Truth	86	Comedy	nm1248013	nm1248013	nm3860085,nm0891254,nm0933332,nm7430638
6027490	Induced Effect	89	Comedy	nm5786337	nm8418767,nm5786337	nm5786337,nm8562730,nm0000616,nm8539575
6032076	Polar	81	Comedy	nm4820908	nm4820908	nm3845797,nm8424455,nm8424456,nm5235594
6032090	Use Me	91	Thriller	nm2740648	nm2740648	nm1924756,nm6137464,nm2740648,nm4123164,nm2224845,nm0718647,nm0924277,nm6121863
6032328	Finding Steve McQueen	91	Crime	nm0425756	nm0387025,nm0972440	nm1379938,nm0001209,nm1592225,nm0001845
6032704	Apparition	83	Horror	nm3462500	nm0020811,nm3462500,nm4892232,nm3911112	nm0002546,nm0001629,nm0009016,nm6346552
6032708	Just a Friend	78	Comedy	nm2641189	nm2641189	nm0399170,nm0796676,nm1232808,nm3410550
6034774	Loophole	86	Drama	nm6202776	\N	nm4703114,nm1520977,nm4544814,nm3162884
6038042	Madness in the Method	99	Comedy	nm0582939	nm2403079,nm7978939	nm0582939,nm0005068,nm0131781,nm2442289
6046282	Night of the Witch	15	Comedy	nm6090962	nm6090962	nm6505977,nm8960918,nm7663548,nm8663640
6047374	Welcome to Acapulco	88	Action	nm0412495	nm2584654,nm2437542,nm1154963,nm2266373	nm0785452,nm1503232,nm0000514,nm0000649
6049106	Riot Girls	81	Action	nm1281628	nm2566002	nm5589690,nm4485819,nm7199908,nm1089325
6052206	Professor Mack	83	Comedy	nm3410550	nm3410550	nm0399170,nm1514763,nm1838568,nm1185445
6054846	Amundsen	125	Biography	nm1650283	nm1747747	nm1914298,nm1554995,nm2239702,nm0782627
6062422	Unravelled	92	Drama	nm3036661,nm0842371	nm3036661	nm0039327,nm1336844,nm3624358,nm2689910
6062606	I'd Like to Be Alone Now	110	Comedy	nm1832812	nm1832812	nm0501837,nm2411784,nm0827565,nm0569079
6062774	Monos	102	Adventure	nm1622258	nm1622258,nm2063526	nm9304766,nm11187715,nm9304769,nm7288990
6063090	Light of My Life	119	Drama	nm0000729	nm0000729	nm6370548,nm0000729,nm0101005,nm0005253
6065988	Bombshells and Dollies	90	Biography	nm0356917	nm0356917,nm8441593	nm7289645
6067752	Lucifer	175	Action	nm1335387	nm1729382	nm0482320,nm1059103,nm0913097,nm5732707
6068756	It Hits You When You Know It	75	Comedy	nm4843979	nm2765433	nm2801895,nm4369266,nm3521066,nm2244640
6069908	Choir Girl	90	Drama	nm6878829	nm6878829	nm1790271,nm0892983,nm0132524,nm0884263
6073014	Aga's House	107	Comedy	nm5286380	nm5286380	nm8581185,nm8581186,nm4728959,nm2364340
6074070	Bystander	97	Drama	nm2673441,nm8447863	nm8447863	nm5429040,nm0923460,nm2874444,nm3023625
6076208	The Vibe	89	Mystery	nm1753496	nm1753496	nm9399380,nm1362610,nm3381170,nm5382899,nm7111198,nm0215924,nm8450375,nm5982936,nm4488298
6077404	Boris and the Bomb	118	Action	nm2133426	nm2133426,nm2751125	nm0353243,nm0846687,nm0832622,nm0307066
6079516	I See You	96	Crime	nm1726691	nm1984458	nm0000166,nm0855103,nm6237346,nm4977122
6084548	Ardara	120	Drama	nm5327952,nm5328297	nm5328297	nm4264236,nm4414921,nm5648870,nm7107258
6087226	Koma	111	Sci-Fi	nm1583510	nm1583510,nm3056080,nm7816887	nm2161450,nm0148516,nm4705505,nm4928333
6088258	Kotyol	97	Drama	nm8461407	nm8461409,nm10643196	nm6170922,nm8461408,nm5565883,nm3351534
6089730	Professor Wall im Bordell	84	Drama	nm0471966	nm0633772	nm2163092,nm0079301,nm2226348,nm0459086,nm2832632
6094746	Rupert, Rupert & Rupert	99	Comedy	nm1468487	nm3981016	nm3313605,nm3478652,nm0040010,nm0692036
6095472	The Angry Birds Movie 2	97	Adventure	nm0723470,nm3006131	nm0010004,nm0687937,nm1139293	nm0837177,nm1265802,nm0428656,nm0352778
6095988	Los Helechos	87	Comedy	nm3076491	nm8467971,nm3076491	nm1802572,nm1223890,nm8467971,nm8467975
6096254	The Diggers	84	Comedy	nm0569688	nm0569688	nm1268453,nm0084581,nm1675025,nm3134238,nm8468119,nm0744690
6097486	Quail Lake	89	Drama	nm0943646	nm7727452,nm0943646	nm1332454,nm3332720,nm0268859
6100286	Exfiltrés	102	Drama	nm0358859	nm2783886,nm0358859	nm0035128,nm2028613,nm5621585,nm0075650
6105098	The Lion King	118	Adventure	nm0269463	nm0622288,nm0575293,nm0731271,nm0941314	nm2255973,nm0461498,nm0736622,nm0252230
6105774	The Reliant	140	Action	nm3016775	nm8223741	nm0000616,nm0001757,nm0098372,nm2213431
6107548	Late Night	102	Comedy	nm0304091	nm1411676	nm0000668,nm1411676,nm0001475,nm0199215
6107796	Schemers	91	Comedy	nm8478383	nm8478383,nm10160999,nm4961750	nm8548941,nm8384823,nm5318126,nm10727035
6108684	Daughter of God	72	Sci-Fi	nm6394897	nm8479043	nm6394897,nm1770899
6112524	The Young Cannibals	100	Horror	nm7890107,nm7890106	nm7890106,nm7890107	nm7934868,nm4858492,nm8909209,nm4565980
6115624	Dance of the hearts	75	Fantasy	nm3156825	nm3156825,nm8484180	nm9361448,nm9514342,nm9482203,nm9347647,nm7043155,nm3218677,nm8920170
6117824	Cordes	87	Horror	nm1853555	nm7079160,nm1853555	nm3962845,nm0421071,nm0013542
6126546	Eyes of Darkness: Blood Moon	120	Thriller	nm3644063,nm7510281	nm3644063	nm6314272,nm7914574,nm7842233,nm8296749,nm2543223,nm6323565,nm6255315
6126550	Us Among The Stones	95	Drama	nm1216724	nm1216724	nm8169661,nm2247613,nm0129492,nm0183122
6127004	Paradise Hills	95	Fantasy	nm6563565	nm5879674,nm1443023,nm6563565	nm0731075,nm4359664,nm5377144,nm2555462
6131414	Araña	105	Crime	nm0939540	nm5979724	nm1448486,nm1482999,nm0608187,nm0087794,nm7261794
6135454	Se arrependimento matasse	109	Drama	nm2319111	nm9373153	nm0207905,nm4389652,nm9543126,nm9543127,nm9545544,nm2458346
6138634	La peau sur les maux	95	Drama	nm3777535	nm3777535	nm8501410,nm8501411,nm8501412,nm8501413
6139732	Aladdin	128	Adventure	nm0005363	nm0041864,nm0005363	nm0000226,nm4565815,nm4305463,nm3092471
6141246	The Aeronauts	100	Action	nm2197777	nm2197777,nm2113666	nm0428065,nm1519666,nm2797744,nm0001641
6141886	Skin in the Game	90	Thriller	nm0427423	nm0427423,nm2967774	nm1767820,nm0363699,nm4594069,nm4712342
6143982	Shonibar Bikel	83	Drama	nm3618781	\N	nm3618131,nm1913625,nm5647594,nm6978202
6144256	Flavor of Life	92	Drama	nm8506363	nm8506363	nm1603145,nm1273864,nm0785277,nm4489669
6145866	American Dreams	75	Comedy	nm3530076	nm6658380,nm3530076	nm6665958,nm4806245,nm3729357,nm4372938
6146586	John Wick: Chapter 3 - Parabellum	131	Action	nm0821432	nm4401003,nm8748334,nm2384772,nm0009207	nm0000206,nm0000932,nm0574534,nm0000401
6149154	Waiting for the Barbarians	112	Drama	nm1458734	nm0168792	nm0753314,nm0000136,nm1500155,nm7232418
6149564	Another Yesterday	98	Drama	nm6063202	nm6063202	nm8510721,nm8510722,nm5053778,nm4616090
6149962	Bijjo Divas	149	Comedy	nm8511182	nm8511182	nm8511183,nm8511184,nm8175583,nm8511185
6150826	Moira	92	Drama	nm8511913	nm3891769	nm3891769,nm8511913,nm7269389,nm8087119
6151224	Love Type D	95	Comedy	nm2078545	nm2078545	nm9287383,nm0063026,nm0077401,nm7052979
6152338	Mack	99	Comedy	nm8512954,nm8512953	nm8512954,nm8512953	nm7984147,nm8512956,nm8395421,nm8436499
6155456	Juanita	90	Drama	nm0424800	nm0818086,nm8948338	nm0005569,nm0176922,nm1167112,nm7153454
6156138	37 sekanzu	115	Drama	nm1586248	nm1586248	nm5644551,nm0913831,nm10125281,nm8332644
6156498	Los Domirriqueños 2	107	Comedy	nm1378916	nm0191195,nm3869808	nm2547298,nm1747807,nm5828513,nm2076238
6157780	The Wake of Light	85	Drama	nm1533947	nm1533947	nm8695552,nm2314402,nm1926948,nm2076572
6158638	Three Roads	75	Comedy	nm5029631	nm5029631,nm3346958,nm4426577,nm4424849	nm4426577,nm4424849,nm3346958,nm5340029
6158818	The Caveman	124	Drama	nm8518255	\N	nm10379284,nm10379285,nm10379286,nm0611568,nm0765270
6159156	Northwood Pie	75	Comedy	nm3721921	nm6034333,nm3721921	nm3849849,nm2938249,nm6327336,nm7964002
6163990	Ananda: Rise of Notra	135	Sci-Fi	nm8521443	nm10243191,nm10500782,nm10243192	nm10243183,nm10243181,nm4186998,nm8521446
6168914	The Runaways	113	Adventure	nm3699308	nm3699308	nm2703558,nm0004692,nm0001216,nm0090196
6170262	A Haunting at Silver Falls 2	79	Horror	nm1454930	nm4523101	nm4291210,nm3938323,nm6074154,nm3026685
6170432	The League of Legend Keepers: Shadows	72	Family	nm6230910	nm3549573,nm0106280,nm5715927	nm0879186,nm3967248,nm1519720,nm3549573
6173484	Standing Up, Falling Down	91	Comedy	nm4567019	nm2286682	nm0000345,nm2355635,nm3037833,nm3501146
6185026	The Baylock Residence	90	Thriller	nm5541436	nm5541436	nm5907250,nm7382901,nm7407250,nm7034839,nm8536784,nm8087971,nm6570237
6185776	Sexual Animals	82	Comedy	nm2893056	nm3202479	nm3202479,nm4438789,nm7826563,nm1156328
6189022	Angel Has Fallen	121	Action	nm0006846	nm0436543,nm3208946,nm0006846,nm4950667,nm4951717	nm0124930,nm5520750,nm0396812,nm6875258
6189372	Eve	75	Drama	nm2130555	nm2130555,nm8072380	nm0498517,nm3199692,nm0795345,nm3303822
6190036	Myth	89	Comedy	nm3226256	nm3226256	nm3151631,nm2431167,nm7782465,nm5076140,nm5030251,nm7872531,nm7429643
6193408	A Shaun the Sheep Movie: Farmageddon	86	Adventure	nm4503368,nm2192511	nm9473125,nm0123666,nm0661910	nm1017994,nm0816950,nm2410130,nm0638762
6193470	Berserk	85	Fantasy	nm1973422	nm2710782,nm1973422	nm0134244,nm1973422,nm2482391,nm0734442
6195762	Apartment 413	77	Thriller	nm1349347	nm7661300	nm2425097,nm2647420,nm2288152,nm6326357
6196936	The Kill Team	87	Action	nm1830532	nm1830532	nm0002907,nm1822659,nm3072420,nm7086839
6197070	Blood Machines	50	Adventure	nm4475194,nm4475180	nm4475180,nm4475194	nm2489799,nm4585376,nm1627768,nm6021356
6197400	Cross 3	100	Action	nm0901441,nm1189201	nm1189201	nm0004977,nm0005010,nm1189201,nm0008543
6197480	Kollowalla	80	Biography	nm2392172	nm2392172	nm0509779,nm3705345,nm0775052,nm0902028
6198246	The Great War	108	Drama	nm3531089	nm3531089	nm0928560,nm4876129,nm0000579,nm0000708
6198946	The Hole in the Ground	90	Drama	nm2091846	nm2091846,nm3289681	nm4881749,nm7935410,nm0653669,nm4136217
6201302	Santa Fake	86	Family	nm8548038	nm8548038	nm11320311,nm1301176,nm3650004,nm0722636
6213294	¡Ay, mi madre!	84	Comedy	nm4189172	nm4189172	nm0891895,nm2059418,nm0209397,nm0701715,nm0743133,nm0297443,nm1362698
